# Recorded using POD_Data_Capture.py
# Recoreded on:     2022-08-02 11:02:06.660146
# Device address:   
# Device ID:        00:3c:84:dd:2c:01

ECG_LOD,ECG_1,ECG_2,A_X,A_Y,A_Z,G_X,G_Y,G_Z,M_X,M_Y,M_Z,tstamp
0,-0.1492642195767196,-0.20436723228064377,-0.0869140625,0.228515625,0.986328125,0.0068359375,-0.00927734375,-0.0478515625,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.193971
0,-0.14930323040674603,-0.20429411926807758,-0.0869140625,0.228515625,0.986328125,0.0068359375,-0.00927734375,-0.0478515625,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.195971
0,-0.14933681588955028,-0.20431108424272487,-0.0869140625,0.228515625,0.986328125,0.0068359375,-0.00927734375,-0.0478515625,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.197971
0,-0.14938598848104054,-0.20426983438051147,-0.0869140625,0.228515625,0.986328125,0.0068359375,-0.00927734375,-0.0478515625,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.199971
0,-0.1493985615079365,-0.2043219349371693,-0.0869140625,0.228515625,0.986328125,0.0068359375,-0.00927734375,-0.0478515625,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.201971
0,-0.14942663552689597,-0.20429704723324513,-0.0869140625,0.228515625,0.986328125,0.0068359375,-0.00927734375,-0.0478515625,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.203971
0,-0.1494661630566578,-0.20423202918320107,-0.0869140625,0.228515625,0.986328125,0.0068359375,-0.00927734375,-0.0478515625,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.205971
0,-0.14949208416005288,-0.20425441950507056,-0.0869140625,0.228515625,0.986328125,0.0068359375,-0.00927734375,-0.0478515625,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.207971
0,-0.14955107404651677,-0.20420920827821873,-0.0869140625,0.228515625,0.986328125,0.0068359375,-0.00927734375,-0.0478515625,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.209971
0,-0.1496138530643739,-0.2042022328317901,-0.0869140625,0.228515625,0.986328125,0.0068359375,-0.00927734375,-0.0478515625,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.211971
0,-0.1496379657186949,-0.20426880098104055,-0.09521484375,0.228515625,0.9814453125,0.00927734375,0.00341796875,-0.02734375,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.213971
0,-0.149696094438933,-0.20422832616843034,-0.09521484375,0.228515625,0.9814453125,0.00927734375,0.00341796875,-0.02734375,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.215971
0,-0.14973906663359787,-0.20423383763227515,-0.09521484375,0.228515625,0.9814453125,0.00927734375,0.00341796875,-0.02734375,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.217971
0,-0.14978815310846563,-0.20416528880070547,-0.09521484375,0.228515625,0.9814453125,0.00927734375,0.00341796875,-0.02734375,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.219971
0,-0.14984077036485893,-0.20415426587301583,-0.09521484375,0.228515625,0.9814453125,0.00927734375,0.00341796875,-0.02734375,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.221971
0,-0.14985230999228397,-0.204203266231261,-0.09521484375,0.228515625,0.9814453125,0.00927734375,0.00341796875,-0.02734375,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.223971
0,-0.1498951960703263,-0.20415417975639327,-0.09521484375,0.228515625,0.9814453125,0.00927734375,0.00341796875,-0.02734375,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.225971
0,-0.14993110670194001,-0.20418578455687833,-0.09521484375,0.228515625,0.9814453125,0.00927734375,0.00341796875,-0.02734375,0.37060546875,-0.52685546875,-0.05126953125,2022-08-02T11:01:59.227971
